[0.019923002486840674, 0.031505298531335976, 0.03875930598412947, 0.01813031620890474, 0.0013935056949145486, 0.0026536827641524263, 0.0004273104685676821, 0.036891534234407476]
[0.049917515006732895, 0.06526964389257076, 0.07258624287266859, 0.03863455040264687, 0.019621761699721435, 0.02142622303090268, 0.036754731286663504, 0.0639218459469306]
[0.07216831139514562, 0.0705517746470943, 0.07717193253982446, 0.06036106620995293, 0.06286244373360175, 0.04272589908226829, 0.04045769876537395, 0.09754450821604256]
[0.10244768505716251, 0.11090351678878385, 0.09674719807520733, 0.10462770342612057, 0.06696518456894167, 0.07809231734653715, 0.08596876257245809, 0.09941365574366]
[0.1324580828583448, 0.14572690640063474, 0.11973344080213943, 0.11780535264925834, 0.07966999900786723, 0.12640423313199292, 0.1087882463850058, 0.12118523717307411]
[0.17546808703155933, 0.19410718348919825, 0.13324036460760388, 0.12763602471041588, 0.1027953920618856, 0.1339199474427122, 0.12078360388441355, 0.1407864644672859]
[0.20446884243670344, 0.21241885671150415, 0.18169784254524335, 0.15744735455550746, 0.116956572298122, 0.13772276774341818, 0.13676637838014644, 0.16870891674076158]
[0.2125509041980456, 0.219279588220515, 0.2140479772834301, 0.16404820519070476, 0.13510129699910323, 0.1432830684652286, 0.170800946670893, 0.21659155448918635]
[0.2260770679054429, 0.22676885988279546, 0.2256533334971318, 0.18930734080994568, 0.14290560542202732, 0.17960534157944927, 0.2096315771708815, 0.26228069884746774]
[0.26454785227074595, 0.27034977900139556, 0.2630498663847083, 0.2360851626468905, 0.18262069833372757, 0.18504950522701819, 0.22667273548891545, 0.29290277961426847]
[0.2683961525362617, 0.2837346663432391, 0.2732793915237739, 0.2667581063939297, 0.22926946381568386, 0.19175045019548959, 0.2626768884542996, 0.34045341319470535]
[0.27467207844557223, 0.3243630562235655, 0.29708563794083587, 0.2799081534404526, 0.2673939634101829, 0.20184538008207334, 0.27717185830868907, 0.38975305559623535]
[0.3145177785862646, 0.35355055418685877, 0.34059772077547396, 0.31968148029979027, 0.2824674881408446, 0.20352478687916184, 0.2792713142854965, 0.40672449838226254]
[0.35024869254063223, 0.3848039476132422, 0.3415686555501419, 0.32786345782020476, 0.2953547917745492, 0.23280340826060725, 0.32700345548416004, 0.4422619600795525]
[0.369112309696197, 0.39012073775127204, 0.353807731049189, 0.3326167046488748, 0.3123193986731532, 0.27425480097676347, 0.3447249357836236, 0.45492400302412356]
[0.41429401688335005, 0.4324505705697055, 0.36656677308187385, 0.3373821068529892, 0.3263958216098874, 0.2924363000782976, 0.36767388598449713, 0.47769431893245307]
[0.4504263151895776, 0.45898557825807584, 0.4014881096079668, 0.38285088689382984, 0.33044179708594523, 0.3030145738244784, 0.39305704536547886, 0.49630558139823894]
[0.46217984502021725, 0.5086873346726957, 0.4445756745758811, 0.3878834553899238, 0.3773849671630488, 0.33638407572011847, 0.42416011382529595, 0.5180678694474596]
[0.46360745451418983, 0.5107665135939485, 0.4932490079645666, 0.401857001414263, 0.39310802590984384, 0.3377599813182278, 0.46262364629503516, 0.5292637796913212]
[0.4992670511477345, 0.5416421748341187, 0.5032500641955693, 0.4067863291385546, 0.4221381517283719, 0.35730546512704797, 0.5057061700892143, 0.5644813065007463]
[0.5170499334250604, 0.5551871412964933, 0.5484523946387089, 0.4199272150206531, 0.46331472667364826, 0.3589250069276828, 0.5230084825365953, 0.60803161154272]
[0.5627516786849094, 0.5959863421684675, 0.554673209388229, 0.456352434363613, 0.4640843379669877, 0.37475710066337864, 0.5527671325701949, 0.6296652985612127]
[0.5807338309193627, 0.612226726140796, 0.5978262628556632, 0.48100133577746, 0.4643469947937387, 0.4206898096723823, 0.5776545556216242, 0.6349630300468025]
[0.6109593561363846, 0.6137620773520347, 0.6236500558157964, 0.519426255079162, 0.4955416205316039, 0.43918445270407913, 0.5872635763084386, 0.6533492011656102]
[0.620258291447088, 0.6174476873870341, 0.6335923005776011, 0.5443300653131105, 0.5270965877264391, 0.4647991404383686, 0.6100114201173447, 0.6927816157834861]
[0.6408079421864334, 0.642739007036087, 0.6564516682261159, 0.5533009746266568, 0.5514518385003626, 0.4685239857762349, 0.6136375656557715, 0.7027022787102153]
[0.6705379197019433, 0.6659355595115893, 0.6628214702058657, 0.5579697772647783, 0.5990049638286463, 0.500237698537504, 0.6457326611756153, 0.7526175906008319]
[0.7131520438596609, 0.6932200061244791, 0.6763639640994976, 0.605353990758216, 0.6046903429966475, 0.5436446910895989, 0.672109569014406, 0.7598301358359817]
[0.7403194573281873, 0.7027515844540813, 0.7113929718136687, 0.6377301156322226, 0.6532233912696565, 0.5535294591644214, 0.6928262899620509, 0.7610762751993707]
[0.7523758628081587, 0.7162809377517888, 0.7156312368123552, 0.6577297108506119, 0.6794029501231122, 0.592226031949499, 0.724545249004268, 0.763764266423125]
[0.769189515057894, 0.7657910524512748, 0.7462924023523442, 0.6660907560958528, 0.6911275425303632, 0.6415721941788872, 0.7468280677649708, 0.7947790509727185]
[0.7716494981523071, 0.8092306034552706, 0.7820932783429381, 0.6763709125399732, 0.691870587995395, 0.6883875242855875, 0.7534449610929413, 0.8382256744168936]
[0.780426943041504, 0.8274339440862872, 0.7822578198157977, 0.6869325845213762, 0.7294107048430976, 0.7148290005151782, 0.7700281907490872, 0.860456446727428]
[0.7867970337042334, 0.8452326667380415, 0.7846640217902237, 0.6921004740997687, 0.7435038698087055, 0.7596230726939868, 0.7731266556461046, 0.8964567299481032]
[0.8266557298819827, 0.8767495892068679, 0.7989853200296856, 0.7277203211339317, 0.7635085903062946, 0.7638414228588533, 0.8022290114105658, 0.9279450395366781]
